species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,taxonRank,coordinateUncertaintyInMeters,year,basisOfRecord,occurrenceStatus
Eriotheca discolor,-74.14,-9.1839,PER,NA,1944824545,Malvaceae,SPECIES,NA,2010,PRESERVED_SPECIMEN,PRESENT
Gyranthera amphibiolepis,-76.775,-5.867247,PER,NA,1944823876,Malvaceae,SPECIES,NA,2013,PRESERVED_SPECIMEN,PRESENT
Pachira nitida,-76.839,-5.664389,PER,NA,1944823337,Malvaceae,SPECIES,NA,2013,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-96.161385,16.879045,MEX,NA,1944804120,Malvaceae,SPECIES,25,2018,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.085133,6.359567,BEN,NA,1944410004,Malvaceae,SPECIES,5,2018,HUMAN_OBSERVATION,PRESENT
Pachira aquatica,-93.190792,15.5742,MEX,NA,1944406513,Malvaceae,SPECIES,488,2018,HUMAN_OBSERVATION,PRESENT
Pachira aquatica,-93.192978,15.575034,MEX,NA,1944406368,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Pseudobombax ellipticum,-99.72048,17.094525,MEX,NA,1944389069,Malvaceae,SPECIES,2719,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,36.074865,-3.991776,TZA,NA,1944385299,Malvaceae,SPECIES,15000,2013,HUMAN_OBSERVATION,PRESENT
Pachira aquatica,114.188817,22.392466,HKG,NA,1944380555,Malvaceae,SPECIES,30,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.685031,5.418255,GHA,NA,1937472311,Malvaceae,SPECIES,549.23,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.727755,6.132912,GHA,NA,1937472300,Malvaceae,SPECIES,447.31,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-1.52645,6.32509,GHA,NA,1937472296,Malvaceae,SPECIES,655.12,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-1.52645,6.32509,GHA,NA,1937472294,Malvaceae,SPECIES,655.12,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.72986,6.131382,GHA,NA,1937472289,Malvaceae,SPECIES,702.32,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.728106,6.132657,GHA,NA,1937472288,Malvaceae,SPECIES,447.31,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.729509,6.131637,GHA,NA,1937472286,Malvaceae,SPECIES,702.32,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-1.52645,6.32509,GHA,NA,1937472283,Malvaceae,SPECIES,655.12,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-1.52645,6.32509,GHA,NA,1937472282,Malvaceae,SPECIES,655.12,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.685023,5.418313,GHA,NA,1937472277,Malvaceae,SPECIES,549.23,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.726703,6.133677,GHA,NA,1937472276,Malvaceae,SPECIES,447.31,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-1.52645,6.32509,GHA,NA,1937472271,Malvaceae,SPECIES,655.12,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.685039,5.418196,GHA,NA,1937472268,Malvaceae,SPECIES,549.23,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-1.52645,6.32509,GHA,NA,1937472264,Malvaceae,SPECIES,1502,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.685035,5.418226,GHA,NA,1937472263,Malvaceae,SPECIES,549.23,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.729159,6.131892,GHA,NA,1937472262,Malvaceae,SPECIES,702.32,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-1.52645,6.32509,GHA,NA,1937472255,Malvaceae,SPECIES,655.12,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.727405,6.133167,GHA,NA,1937472250,Malvaceae,SPECIES,447.31,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.685012,5.418401,GHA,NA,1937472248,Malvaceae,SPECIES,518.25,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-1.52645,6.32509,GHA,NA,1937472246,Malvaceae,SPECIES,655.12,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.726352,6.133932,GHA,NA,1937472235,Malvaceae,SPECIES,447.31,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.685027,5.418284,GHA,NA,1937472228,Malvaceae,SPECIES,549.23,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-1.52645,6.32509,GHA,NA,1937472215,Malvaceae,SPECIES,1502,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.727054,6.133422,GHA,NA,1937472214,Malvaceae,SPECIES,447.31,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.728808,6.132147,GHA,NA,1937472212,Malvaceae,SPECIES,348.43,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.685015,5.418372,GHA,NA,1937472191,Malvaceae,SPECIES,518.25,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.685019,5.418343,GHA,NA,1937472189,Malvaceae,SPECIES,549.23,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-2.728457,6.132402,GHA,NA,1937472187,Malvaceae,SPECIES,447.31,2014,HUMAN_OBSERVATION,PRESENT
Adansonia gregorii,125.833333,-14.75,AUS,NA,1937450516,Malvaceae,SPECIES,10000,1981,HUMAN_OBSERVATION,PRESENT
Adansonia gregorii,128,-16.75,AUS,NA,1937403622,Malvaceae,SPECIES,10000,1970,HUMAN_OBSERVATION,PRESENT
Bombax ceiba,141.9,-12.6,AUS,NA,1936820970,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Bombax ceiba,-16.758442,13.376427,GMB,NA,1936713795,Malvaceae,SPECIES,250,2013,HUMAN_OBSERVATION,PRESENT
Eriotheca obcordata,-40.905278,-11.56,BRA,NA,1936707275,Malvaceae,SPECIES,NA,2018,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-67.9413,-14.2627,BOL,NA,1936654866,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-68.162,-13.8971,BOL,NA,1936654330,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-67.9358,-14.2133,BOL,NA,1936654258,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-67.972,-14.1953,BOL,NA,1936654103,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-67.919639,-14.173556,BOL,NA,1936653943,Malvaceae,SPECIES,NA,2002,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-68.156278,-13.904667,BOL,NA,1936653916,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-67.922167,-14.159861,BOL,NA,1936653870,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-67.922167,-14.159861,BOL,NA,1936653853,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-67.9111,-14.1764,BOL,NA,1936653850,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-68.2016,-13.9293,BOL,NA,1936653844,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-67.922861,-14.183389,BOL,NA,1936653833,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-68.2004,-13.9249,BOL,NA,1936653818,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-67.9111,-14.1764,BOL,NA,1936653805,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-68.156278,-13.904667,BOL,NA,1936653200,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-67.919639,-14.173556,BOL,NA,1936652942,Malvaceae,SPECIES,NA,2002,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-67.672944,-14.55375,BOL,NA,1936652789,Malvaceae,SPECIES,NA,2002,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-67.9428,-14.2112,BOL,NA,1936652477,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Bernoullia flammea,-84.8333,15.05,HND,NA,1936615371,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,PRESENT
Pachira insignis,-76.463222,-0.608222,ECU,NA,1936561020,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,PRESENT
Pachira insignis,-76.462267,-0.627283,ECU,NA,1936560897,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,PRESENT
Pachira insignis,-76.462267,-0.627283,ECU,NA,1936560827,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-76.440833,-0.672833,ECU,NA,1936560561,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-76.440833,-0.672833,ECU,NA,1936560534,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-89.6731,20.6372,MEX,NA,1936551954,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-89.3847,20.3783,MEX,NA,1936551285,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,PRESENT
Bernoullia flammea,-84.8333,15.05,HND,NA,1936521535,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,PRESENT
Eriotheca squamigera,-77,3.9167,COL,NA,1936438810,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.9286,1.3406,COL,NA,1936433117,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.71,0.9375,COL,NA,1936432454,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-93.5833,16.6667,MEX,NA,1936430256,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Catostemma commune,-61.7333,8.0667,VEN,NA,1936427357,Malvaceae,SPECIES,NA,1967,PRESERVED_SPECIMEN,PRESENT
Catostemma commune,-61.7333,8.0667,VEN,NA,1936427349,Malvaceae,SPECIES,NA,1967,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-61.7333,8.0667,VEN,NA,1936426882,Malvaceae,SPECIES,NA,1967,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-57.3667,6.0833,GUY,NA,1936420137,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.8333,1.1167,COL,NA,1936401220,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.8333,1.1167,COL,NA,1936400278,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
Huberodendron patinoi,-76.8333,3.75,COL,NA,1936399400,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.75,0.9167,COL,NA,1936396528,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.75,0.9167,COL,NA,1936395508,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Ceiba boliviana,-64.5239,-18.0989,BOL,NA,1936206314,Malvaceae,SPECIES,NA,2006,PRESERVED_SPECIMEN,PRESENT
Ceiba speciosa,-68.5594,-14.3275,BOL,NA,1936195928,Malvaceae,SPECIES,NA,2005,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-78.9833,-1.1,ECU,NA,1936126551,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,PRESENT
Bombax ceiba,114.195313,22.28538,HKG,NA,1935606031,Malvaceae,SPECIES,9,2018,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-16.212342,15.959899,SEN,NA,1935581511,Malvaceae,SPECIES,26541,2017,HUMAN_OBSERVATION,PRESENT
Ceiba speciosa,151.428749,-33.413207,AUS,NA,1935334681,Malvaceae,SPECIES,100,2017,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,22.600584,-19.282158,BWA,NA,1934524767,Malvaceae,SPECIES,250,2018,HUMAN_OBSERVATION,PRESENT
Adansonia grandidieri,44.419868,-20.250723,MDG,NA,1934524764,Malvaceae,SPECIES,250,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-69.158491,-12.659554,PER,NA,1933566180,Malvaceae,SPECIES,5,2018,HUMAN_OBSERVATION,PRESENT
Pachira humilis,-75.89,1.43,COL,NA,1932892227,Malvaceae,SPECIES,NA,2007,PRESERVED_SPECIMEN,PRESENT
Scleronema praecox,-69.57,-1.02,COL,NA,1932889355,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-69.57,-1.02,COL,NA,1932889164,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-70.99,-1.23,COL,NA,1932888322,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.63,0.52,COL,NA,1932887895,Malvaceae,SPECIES,NA,2000,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-72.42,0.08,COL,NA,1932884861,Malvaceae,SPECIES,NA,2016,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.91,1.36,COL,NA,1932884617,Malvaceae,SPECIES,NA,2017,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.81,1.12,COL,NA,1932884392,Malvaceae,SPECIES,NA,2017,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-69.58,-1.02,COL,NA,1932883007,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-73.51,1.73,COL,NA,1932882994,Malvaceae,SPECIES,NA,2016,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.6,0.32,COL,NA,1932882476,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,PRESENT
Pachira brevipes,-72.01,-0.73,COL,NA,1932881611,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-70.26,-3.8,COL,NA,1932881150,Malvaceae,SPECIES,NA,2011,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.49,-0.17,COL,NA,1932880895,Malvaceae,SPECIES,NA,2010,PRESERVED_SPECIMEN,PRESENT
Pachira gracilis,-67.56,3.73,COL,NA,1932879785,Malvaceae,SPECIES,NA,2008,PRESERVED_SPECIMEN,PRESENT
Pachira amazonica,-67.89,3.42,COL,NA,1932879706,Malvaceae,SPECIES,NA,2004,PRESERVED_SPECIMEN,PRESENT
Catostemma commune,-71.89,-0.77,COL,NA,1932879659,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-72.06,-0.76,COL,NA,1932879084,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-72.06,-0.76,COL,NA,1932879069,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,PRESENT
Pseudobombax munguba,-71.08,-1.09,COL,NA,1932878872,Malvaceae,SPECIES,NA,1982,PRESERVED_SPECIMEN,PRESENT
Pachira minor,-70.22,-2.55,COL,NA,1932878515,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-70.9,1.37,COL,NA,1932878342,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Pachira insignis,-70.07,-2.5,COL,NA,1932878077,Malvaceae,SPECIES,NA,1999,PRESERVED_SPECIMEN,PRESENT
Huberodendron swietenioides,-72.59,0.13,COL,NA,1932877969,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Pachira insignis,-75.51,1.42,COL,NA,1932877839,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Scleronema praecox,-70.07,-2.59,COL,NA,1932877807,Malvaceae,SPECIES,NA,1999,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-70.9,1.37,COL,NA,1932877560,Malvaceae,SPECIES,NA,2006,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-70.18,-2.5,COL,NA,1932877427,Malvaceae,SPECIES,NA,1999,PRESERVED_SPECIMEN,PRESENT
Pachira nitida,-72.66,1.08,COL,NA,1932877410,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,PRESENT
Huberodendron swietenioides,-72.45,0.07,COL,NA,1932877307,Malvaceae,SPECIES,NA,1999,PRESERVED_SPECIMEN,PRESENT
Pachira fuscolepidota,-69.75,-0.96,COL,NA,1932876881,Malvaceae,SPECIES,NA,1993,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-72.07,-0.65,COL,NA,1932876406,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-70.48,0.36,COL,NA,1932876392,Malvaceae,SPECIES,NA,2012,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-70.05,-4.07,COL,NA,1932876368,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,PRESENT
Pachira coriacea,-72.39,-0.58,COL,NA,1932876232,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,PRESENT
Pachira insignis,-69.58,-1.02,COL,NA,1932875439,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,PRESENT
Pseudobombax munguba,-71.61,-0.92,COL,NA,1932875401,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-72.13,-0.65,COL,NA,1932874659,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-72.13,-0.65,COL,NA,1932874657,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-72.13,-0.56,COL,NA,1932874655,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,PRESENT
Catostemma commune,-72.22,-0.56,COL,NA,1932874420,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-71.8,-0.86,COL,NA,1932874410,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-72.39,-0.58,COL,NA,1932874220,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,PRESENT
Catostemma commune,-72.04,-0.74,COL,NA,1932874183,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,PRESENT
Pachira minor,-70.88,-1.41,COL,NA,1932874131,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,PRESENT
Eriotheca estevesiae,-47.7019,-11.6938,BRA,NA,1932866683,Malvaceae,SPECIES,NA,2007,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-90.897691,16.200964,MEX,NA,1932341267,Malvaceae,SPECIES,31,2018,HUMAN_OBSERVATION,PRESENT
Pseudobombax ellipticum,-90.988068,16.850069,MEX,NA,1932341037,Malvaceae,SPECIES,698,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-90.83091,16.251065,MEX,NA,1932339981,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-89.659577,20.897052,MEX,NA,1932330874,Malvaceae,SPECIES,56,2018,HUMAN_OBSERVATION,PRESENT
Adansonia rubrostipa,43.574119,-23.058812,MDG,NA,1932317464,Malvaceae,SPECIES,30217,2018,HUMAN_OBSERVATION,PRESENT
Adansonia madagascariensis,49.370155,-12.580284,MDG,NA,1932301692,Malvaceae,SPECIES,31081,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-23.620779,15.07852,CPV,NA,1932285907,Malvaceae,SPECIES,250,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,10,4.927,CMR,NA,1932236372,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932236303,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932233581,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932233528,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932233466,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932233448,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932233285,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932233058,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932233041,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932232684,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932232158,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932231469,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932231312,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932230809,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932229946,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932229677,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932229605,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932229467,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932229395,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932229374,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932229370,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932229178,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,9.999,4.928,CMR,NA,1932228980,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.118,6.734,CMR,NA,1932223012,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.118,6.734,CMR,NA,1932222666,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.118,6.734,CMR,NA,1932222648,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.118,6.734,CMR,NA,1932222060,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.118,6.734,CMR,NA,1932221603,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.117,6.735,CMR,NA,1932221566,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.118,6.734,CMR,NA,1932221436,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.118,6.734,CMR,NA,1932221045,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.118,6.734,CMR,NA,1932220881,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.117,6.735,CMR,NA,1932220702,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.117,6.735,CMR,NA,1932220215,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.116,6.795,CMR,NA,1932219768,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932219287,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932219266,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932218872,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932218853,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932218770,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932218734,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932218643,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932218641,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932218638,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932218587,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.108,6.793,CMR,NA,1932218373,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.102,6.793,CMR,NA,1932218246,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.102,6.793,CMR,NA,1932218176,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.1,6.795,CMR,NA,1932218126,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.102,6.793,CMR,NA,1932218063,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,10.102,6.793,CMR,NA,1932218000,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
